Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
51080_MANNERS_child_MM.docx,1,194,17.54,37.11,86.62,94.49,32.33,4.64,96.91,88.66,60.82,25.77,17.53,11.86,0.52,4.64,0.52,0,8.25,26.29,3.09,15.98,6.19,6.19,2.58,2.58,1.03,26.8,2.06,17.53,0.52,0.52,0,0,7.22,1.03,6.19,1.03,0.52,0.52,2.06,0,1.03,0.52,6.7,6.19,0.52,1.03,1.03,0,0,0,0,0,23.2,14.95,6.19,7.22,0,0.52,8.76,8.25,0,0,1.03,0,0,0,0,0,1.03,0,0,0.52,0.52,0,0.52,0,0,0,0,0,0,0.52,0,1.03,0,0,0,0,0,0,0,0,9.28,3.61,0,1.55,3.09,0,0,0,6.7,7.22,4.12,2.06,7.22,0,0.52,6.7,0,5.67,0,0,2.58,0,3.09,0
51048_MANNERS_child_MM.docx,1,243,8.62,52.34,35.34,92.8,60.75,8.23,99.59,85.19,59.67,20.58,13.58,7,1.65,4.53,0.41,0,7,18.93,1.65,10.7,6.17,13.58,3.7,2.47,2.06,23.46,5.76,11.11,4.94,4.12,0.82,0,11.93,2.06,9.88,2.06,0,2.88,2.47,0.82,2.88,0,7.82,6.58,1.23,2.06,1.65,0.41,0,0,0,0,15.23,7.41,5.35,3.29,0,0,2.06,7.82,0.82,0,0.82,0.41,0.41,0,0,0.41,3.7,2.88,0.82,0.82,0,0,2.06,0,0,0,0,0,0,1.65,0,0,0.41,1.65,0,0,0,0.41,0,0,6.58,7,0.41,2.06,3.7,0.41,0,0.82,1.65,3.7,5.76,1.65,11.52,0,1.65,9.88,0,4.12,0,1.65,1.23,0,1.23,0
51072_MANNERS_child_SS.docx,1,664,28.01,17.57,65.6,93.21,51.08,5.72,93.83,81.93,49.25,15.21,11.9,8.73,0.45,2.71,0,0,3.31,18.67,3.16,12.35,6.33,5.72,6.17,4.67,1.96,22.29,8.43,13.4,2.26,2.11,0.15,0,7.83,1.96,5.87,0.9,0.9,1.96,1.96,0,1.05,0,6.78,5.72,0.3,2.71,1.81,0.15,0.15,0,0,0,11.14,7.08,3.46,3.92,0,0,3.01,4.07,0.45,0.15,0,0,0.6,0,0,0.6,3.16,2.26,0,0.6,0.3,0,1.2,0,0,0,0,0,0,1.2,0,0.3,1.2,2.56,0,0,0,0,0.15,0,13.7,9.04,0.6,5.27,3.77,0.75,0,0.3,2.56,0.3,4.52,4.97,15.51,0.45,9.34,5.42,0.75,4.67,0,0,1.81,0,2.86,0
51014_MANNERS_child_MM.docx,1,142,55.33,79.09,8.52,89.99,17.75,4.23,95.77,78.17,66.2,16.9,10.56,4.93,0,5.63,0,0,6.34,35.21,2.11,28.17,9.86,5.63,3.52,0.7,0,14.08,1.41,28.87,2.11,2.11,0,0,7.75,0,7.75,2.11,2.11,2.82,0,0,0.7,0,6.34,5.63,0.7,0.7,0.7,0,0,0,0,0,17.61,11.97,4.23,9.15,0,0,3.52,7.04,0.7,0,0.7,0,1.41,0,0,1.41,6.34,4.23,0,0,0.7,1.41,1.41,1.41,1.41,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,2.11,7.04,1.41,2.11,3.52,2.11,0,0,0,0,2.82,0,2.11,0.7,0.7,0.7,0.7,4.93,0,0,4.93,0,0,0
51055_MANNERS_child_CK.docx,1,89,9.69,13.62,48.97,55.18,14.83,1.12,89.89,67.42,55.06,16.85,12.36,7.87,0,4.49,0,0,4.49,15.73,1.12,8.99,6.74,14.61,3.37,3.37,3.37,19.1,2.25,11.24,0,0,0,0,22.47,3.37,19.1,0,0,7.87,3.37,0,4.49,0,2.25,2.25,0,1.12,1.12,0,0,0,0,0,21.35,15.73,4.49,15.73,0,0,0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,2.25,0,0,1.12,0,2.25,0,0,0,0,0,8.99,11.24,0,3.37,8.99,0,0,0,1.12,0,12.36,1.12,6.74,0,3.37,3.37,0,10.11,0,0,5.62,0,4.49,0
51026_MANNERS_child_SS.docx,1,383,11.54,34.12,67.53,76.87,31.92,3.13,88.25,76.24,57.7,19.58,14.62,8.88,1.57,3.66,0.26,0,4.96,22.72,4.44,13.58,4.44,11.49,3.66,3.92,2.61,22.45,5.22,14.36,3.92,2.35,1.57,0,9.14,2.35,6.79,1.04,0.78,2.61,0.78,0.52,0.78,0,3.66,3.66,0,1.04,1.04,0,0,0,0,0,12.01,6.01,3.13,5.22,0,0,0.78,6.01,0.26,0,0,0.52,0,0,0,0,1.31,0.52,0,0.78,0,0,1.83,0,0,0,0,0,0,0.78,0,0,0.26,2.35,0,0,0,1.04,0,0,8.36,10.44,0,2.87,7.05,1.57,0,0,2.87,1.83,8.36,1.83,4.44,0,2.87,1.57,0,9.14,0,0.78,2.87,0,5.48,0
51043_MANNERS_child_CK.docx,1,206,15.23,10.13,80.28,49.98,15.85,4.85,93.69,87.38,66.99,19.42,13.11,9.71,0.49,2.43,0,0,6.31,33.01,4.37,25.24,3.88,10.68,4.37,1.94,1.94,22.82,5.83,25.73,1.94,1.46,0.49,0,8.74,0,8.74,1.94,0,3.4,1.46,0,2.43,0,3.88,2.91,0.97,0.97,0.97,0,0,0,0,0,9.22,4.85,3.4,0.49,0,0.97,0.97,4.37,0.49,0.49,0.49,0,0,0,0,0,0.97,0.97,0,0,0,0,1.94,0.97,0.97,0,0,0,0,0.97,0,1.94,0.49,0,0,0,0,0.49,0,0,7.77,9.71,0,6.31,3.88,0,0,0,1.94,2.43,5.83,2.91,4.37,0,1.46,2.91,0,9.22,0,0,5.83,0,3.4,0
51032_MANNERS_child_MM.docx,1,282,32.1,76.11,44.64,90.24,47,8.51,97.52,70.92,47.87,17.02,14.18,7.09,0.35,6.74,0,0,2.84,14.18,2.13,6.74,7.45,10.28,2.13,0.35,2.48,19.5,2.48,7.09,3.19,2.84,0.35,0,12.41,5.32,7.09,0,0.35,3.19,0,0,0.71,0,4.96,4.96,0,0.71,0.71,0,0,0,0,0,21.63,12.06,5.67,10.64,0,0.35,3.19,9.57,0.71,1.42,0.35,0,0.71,0,0,0.71,5.32,2.84,1.77,1.42,0.35,0,2.84,0.35,0.35,0,0,0,0,2.48,0,0,0.35,1.42,0,0,0,0,0,0,13.12,9.57,0.71,2.84,6.38,1.06,0,0,3.55,2.48,6.03,0.71,12.77,0.35,3.55,8.87,0,3.9,0,0.71,1.77,0,1.42,0
51073_MANNERS_child_CK.docx,1,418,18.33,10.39,55.62,49.5,26.13,5.5,97.13,83.49,53.11,17.7,14.11,9.57,0.72,3.83,0,0,3.59,18.66,1.67,11,6.46,10.77,2.87,1.67,3.59,26.32,6.94,12.2,3.35,2.15,1.2,0,14.59,2.87,11.72,1.67,0.48,5.74,0.48,0,2.87,0,4.31,3.11,1.2,0.48,0.24,0.24,0.24,0,0,0,12.92,8.13,4.78,4.78,0,0,1.44,4.78,0,0.24,0,0,0,0,0,0,2.87,1.91,0.72,0.96,0,0,1.91,0.48,0.48,0,0,0,0,1.2,0,0.48,0.72,0.96,0,0,0,0.24,0,0,12.44,5.98,0.72,1.67,4.07,0.72,0,0,4.78,4.07,6.94,2.63,14.83,0,8.13,6.46,0.24,6.22,0,0,3.59,0,2.63,0
51016_MANNERS_child_MM.docx,1,192,31.5,91.85,32.54,91.93,48,7.81,98.96,82.29,54.69,20.83,14.06,6.25,1.56,6.25,0,0,6.77,18.23,3.13,11.46,7.29,8.33,2.6,1.04,0.52,20.31,3.13,11.98,2.08,2.08,0,0,10.42,3.13,7.29,1.04,0.52,2.6,2.6,0,0.52,0,5.21,5.21,0,1.56,1.56,0,0,0,0,0,20.31,9.9,8.33,6.25,0,0,3.65,10.42,0,0.52,0,1.04,0.52,0,0,0.52,1.04,0.52,0.52,0,0,0,4.17,0,0,0,0,0,0,3.65,0,0,0.52,0.52,0,0,0,0,0,0,8.85,9.9,1.04,3.65,3.65,2.6,0,0.52,3.13,2.08,4.17,1.04,13.54,0,1.56,11.98,0,4.17,0,0.52,2.08,0,1.56,0
51057_MANNERS_child_CK.docx,1,74,55.1,77.82,27.74,99,74,8.11,93.24,78.38,62.16,18.92,17.57,8.11,0,6.76,2.7,0,1.35,29.73,2.7,21.62,12.16,4.05,2.7,4.05,0,12.16,2.7,21.62,5.41,4.05,1.35,0,4.05,1.35,2.7,0,0,0,0,0,2.7,0,10.81,10.81,0,0,0,0,0,0,0,0,21.62,10.81,8.11,5.41,0,0,4.05,10.81,1.35,0,1.35,2.7,0,0,0,0,2.7,2.7,0,0,0,0,2.7,0,0,0,0,0,0,1.35,0,0,0,1.35,0,0,0,1.35,0,0,2.7,2.7,0,0,2.7,0,0,0,4.05,2.7,1.35,1.35,5.41,0,4.05,1.35,0,1.35,0,0,0,0,1.35,0
